province_clean,zstate1,zcity3,推理,省,市全称,市简称,区全称,区简称,翻译过程,province,city,cityshort,town,townshort,provinceshortname,provincename,cityname,cityshortname,citypinyin,cityshortpinyin,provincepinyin
sichuan,sichuan,fucheng district,sichuan指四川，无需修改。fucheng district指四川的绵阳市涪城区，所属地级行政区是绵阳市，全称绵阳市，简称绵阳。涪城区全称涪城区，简称涪城,四川,绵阳市,绵阳,涪城区,涪城,,sichuan,mianyang shi,mianyang,fu chengqu,fu cheng,四川省,四川,绵阳市,绵阳,mianyangshi,Mianyang,Sichuan
heilongjiang,heilongjiang,dongan district,heilongjiang指黑龙江，无需修改。dongan district指黑龙江牡丹江市的东安区，牡丹江市是地级行政区，全称牡丹江市，简称牡丹江。东安区全称东安区，简称东安,黑龙江,牡丹江市,牡丹江,东安区,东安,黑龙江拼音heilongjiang，牡丹江市拼音mudanjiangshi，牡丹江拼音mudanjiang，东安区拼音donganqu，东安拼音dongan,heilongjiang,mudanjiangshi,mudanjiang,donganqu,dongan,黑龙江省,黑龙江,牡丹江市,牡丹江,mudanjiangshi,Mudanjiang,Heilongjiang
jiangxi,jiangxi,honggutan district,jiangxi指江西，符合格式无需修改。honggutan district在江西指南昌市的红谷滩区，所属地级行政区是南昌市，全称南昌市，简称南昌。红谷滩区全称红谷滩区，简称红谷滩。,江西,南昌市,南昌,红谷滩区,红谷滩,江西拼音jiangxi，南昌市拼音nanchangshi，南昌拼音nanchang，红谷滩区拼音honggutanqu，红谷滩拼音honggutan,jiangxi,nanchangshi,nanchang,honggutanqu,honggutan,江西省,江西,南昌市,南昌,nanchangshi,Nanchang,Jiangxi
jiangsusheng,jiangsu,yuhuatai district,jiangsu指江苏省，全称江苏省，简称江苏。yuhuatai district指江苏的南京市雨花台区，所属地级行政区是南京市，全称南京市，简称南京。雨花台区全称雨花台区，简称雨花台,江苏省,南京市,南京,雨花台区,雨花台,,jiangsusheng,nanjing shi,nanjing,yuhuatai qu,yuhuatai,江苏省,江苏,南京市,南京,nanjingshi,nanjing,Jiangsu
jiangsu,jiangsu,nanjing,jiangsu指江苏，无需修改。nanjing指江苏的南京市，南京市是地级行政区，全称南京市，简称南京。输入没有提供地区名，填充为null。,江苏,南京市,南京,null,null,,jiangsu,nanjing shi,nanjing,null,null,江苏省,江苏,南京市,南京,nanjingshi,nanjing,Jiangsu
guangxi,guangxi zhuang,xixiangtang district,guangxi zhuang指广西壮族自治区，全称广西壮族自治区，简称广西。xixiangtang district在广西壮族自治区指南宁市的西乡塘区，所属地级行政区是南宁市，全称南宁市，简称南宁。西乡塘区全称西乡塘区，简称西乡塘。,广西壮族自治区,南宁市,南宁,西乡塘区,西乡塘,广西壮族自治区拼音guangxizhuangzuzizhiqu，南宁市拼音nanningshi，南宁拼音nanning，西乡塘区拼音xixiangtangqu，西乡塘拼音xixiangtang,guangxizhuangzuzizhiqu,nanningshi,nanning,xixiangtangqu,xixiangtang,广西省,广西,南宁市,南宁,nanningshi,Nanning,Guangxi
guangxi,guangxi zhuang,du an yao autonomous county,guangxi zhuang指广西壮族自治区，全称广西壮族自治区，简称广西。du an yao autonomous county指广西壮族自治区南宁市都安瑶族自治县，所属地级行政区是南宁市，全称南宁市，简称南宁。都安瑶族自治县全称都安瑶族自治县，简称都安,广西壮族自治区,南宁市,南宁,都安瑶族自治县,都安,,guangxi zhuangzu zizhiqu,nanning shi,nanning,dou'an yaozu zizhixian,dou'an,广西省,广西,南宁市,南宁,nanningshi,Nanning,Guangxi
fujian,fujian,fuan,fujian指福建，无需修改。fuan指福建的福安市，福安市是县级市，所属地级行政区是宁德市，全称宁德市，简称宁德。福安市全称福安市，简称福安，填充到区。,福建,宁德市,宁德,福安市,福安,福建拼音fujian，宁德市拼音ningdeshi，宁德拼音ningde，福安市拼音fuanshi，福安拼音fuan,fujian,ningdeshi,ningde,fuanshi,fuan,福建省,福建,宁德市,宁德,ningdeshi,Ningde,Fujian
fujian,fujian,fu an,fujian指福建，无需修改。fu an指福建的福安市，福安市是县级市，所属地级行政区是宁德市，全称宁德市，简称宁德。福安市全称福安市，简称福安,福建,宁德市,宁德,福安市,福安,,fujian,ningdeshi,ningde,fuanxian,fuan,福建省,福建,宁德市,宁德,ningdeshi,Ningde,Fujian
yunnan,yunnan,lanping bai and pumi autonomous county,yunnan指云南，无需修改。lanping bai and pumi autonomous county指云南的兰坪白族普米族自治县，所属地级行政区是怒江州，全称怒江傈僳族自治州，简称怒江。兰坪白族普米族自治县全称兰坪白族普米族自治县，简称兰坪,云南,怒江傈僳族自治州,怒江,兰坪白族普米族自治县,兰坪,,yunnan,nujianglisuzuizhizhou,nujiang,lanpingbaizupumizuizhixian,lanping,云南省,云南,怒江傈僳族自治州,怒江,nujianglisuzuzizhizhou,Nujiang,Yunnan
liaoning,liaoning,liaobin,liaoning指辽宁，无需修改。liaobin指辽宁盘锦市的辽滨沿海经济区，盘锦市是地级行政区，全称盘锦市，简称盘锦。辽滨沿海经济区所在的大洼区，全称大洼区，简称大洼，填充到区。,辽宁,盘锦市,盘锦,大洼区,大洼,,liaoning,panjinshi,panjin,dawaqu,dawa,辽宁省,辽宁,盘锦市,盘锦,panjinshi,Panjin,Liaoning
henan,henan,jia county,henan指河南，无需修改。jia county指河南平顶山市的郏县，平顶山市是地级行政区，全称平顶山市，简称平顶山。郏县全称郏县，简称郏,河南,平顶山市,平顶山,郏县,郏,河南拼音henan，平顶山市拼音pingdingshanshi，平顶山拼音pingdingshan，郏县拼音jiaxian，郏拼音jia,henan,pingdingshanshi,pingdingshan,jiaxian,jia,河南省,河南,平顶山市,平顶山,pingdingshanshi,Pingdingshan,Henan
henan,henan,ye county,henan指河南，无需修改。ye county指河南的叶县，所属地级行政是平顶山市，全称平顶山市，简称平顶山。叶县全称叶县，简称叶,河南,平顶山市,平顶山,叶县,叶,,henan,pingdingshanshi,pingdingshan,yexian,ye,河南省,河南,平顶山市,平顶山,pingdingshanshi,Pingdingshan,Henan
yunnan,yunnan,jinggu daizu yizu aut county,yunnan指云南，无需修改。jinggu daizu yizu aut county指云南普洱的景谷傣族彝族自治县，所属地级行政区是普洱市，全称普洱市，简称普洱。景谷傣族彝族自治县全称景谷傣族彝族自治县，简称景谷,云南,普洱市,普洱,景谷傣族彝族自治县,景谷,,yun nan,puer shi,puer,jinggu daizu yizu zi zhixian,jinggu,云南省,云南,普洱市,普洱,puershi,Puer,Yunnan
yunnan,yunnan,mojiang hanizu aut county,yunnan指云南，无需修改。mojiang hanizu aut county指云南的墨江哈尼族自治县，所属地级行政区是普洱市，全称普洱市，简称普洱。墨江哈尼族自治县全称墨江哈尼族自治县，简称墨江，填充到区。,云南,普洱市,普洱,墨江哈尼族自治县,墨江,,yun nan,puer shi,puer,mojiang hani zu zizhi xian,mojiang,云南省,云南,普洱市,普洱,puershi,Puer,Yunnan
yunnan,yunnan,lancang lahu autonomous county,yunnan指云南，无需修改。lancang lahu autonomous county指云南的澜沧拉祜族自治县，澜沧拉祜族自治县是县级行政区，所属地级行政区是普洱市，全称普洱市，简称普洱。澜沧拉祜族自治县全称澜沧拉祜族自治县，简称澜沧，填充到区。,云南,普洱市,普洱,澜沧拉祜族自治县,澜沧,,yunnan,puer shi,puer,lancanglahuzuzizhiqu,lancang,云南省,云南,普洱市,普洱,puershi,Puer,Yunnan
yunnan,yunnan,jinggu daizu yizu aut county,yunnan指云南，无需修改。jinggu daizu yizu aut county指云南普洱的景谷傣族彝族自治县，所属地级行政区是普洱市，全称普洱市，简称普洱。景谷傣族彝族自治县全称景谷傣族彝族自治县，简称景谷,云南,普洱市,普洱,景谷傣族彝族自治县,景谷,,yun nan,puer shi,puer,jinggu daizu yizu zi zhixian,jinggu,云南省,云南,普洱市,普洱,puershi,Pu'er,Yunnan
yunnan,yunnan,mojiang hanizu aut county,yunnan指云南，无需修改。mojiang hanizu aut county指云南的墨江哈尼族自治县，所属地级行政区是普洱市，全称普洱市，简称普洱。墨江哈尼族自治县全称墨江哈尼族自治县，简称墨江，填充到区。,云南,普洱市,普洱,墨江哈尼族自治县,墨江,,yun nan,puer shi,puer,mojiang hani zu zizhi xian,mojiang,云南省,云南,普洱市,普洱,puershi,Pu'er,Yunnan
yunnan,yunnan,lancang lahu autonomous county,yunnan指云南，无需修改。lancang lahu autonomous county指云南的澜沧拉祜族自治县，澜沧拉祜族自治县是县级行政区，所属地级行政区是普洱市，全称普洱市，简称普洱。澜沧拉祜族自治县全称澜沧拉祜族自治县，简称澜沧，填充到区。,云南,普洱市,普洱,澜沧拉祜族自治县,澜沧,,yunnan,puer shi,puer,lancanglahuzuzizhiqu,lancang,云南省,云南,普洱市,普洱,puershi,Pu'er,Yunnan
guizhou,guizhou,kaili city,guizhou指贵州，无需修改。kaili city指贵州黔东南苗族侗族自治州的凯里市，凯里市是县级市，所属地级行政是黔东南苗族侗族自治州，全称黔东南苗族侗族自治州，简称黔东南。凯里市全称凯里市，简称凯里,贵州,黔东南苗族侗族自治州,黔东南,凯里市,凯里,贵州拼音guizhou，黔东南苗族侗族自治州拼音qiandongnanmiaozudongzuzizhizhou，黔东南拼音qiandongnan，凯里市拼音kailishi，凯里拼音kaili,guizhou,qiandongnanmiaozudongzuzizhizhou,qiandongnan,kailishi,kaili,贵州省,贵州,黔东南苗族侗族自治州,黔东南,qiandongnanmiaozudongzuzizhizhou,Qiandongnan,Guizhou
guizhou,guizhou,weng an county,guizhou指贵州，无需修改。weng an county指贵州黔南布依族苗族自治州的瓮安县，所属地级行政是黔南布依族苗族自治州，全称黔南布依族苗族自治州，简称黔南。瓮安县全称瓮安县，简称瓮安,贵州,黔南布依族苗族自治州,黔南,瓮安县,瓮安,,guizhou,qiannanbuyizuimiaozuzizhizhou,qiannan,wenganxian,wengan,贵州省,贵州,黔南布依族苗族自治州,黔南,qiannanbuyizumiaozuzizhizhou,Qiannan,Guizhou
shandong,shandong,qingdao,shandong指山东，无需修改。qingdao指山东的青岛市，青岛市是地级行政区，全称青岛市，简称青岛。输入没有提供地区名，填充为null。,山东,青岛市,青岛,null,null,,shandong,qingdao shi,qingdao,null,null,山东省,山东,青岛市,青岛,qingdaoshi,Qingdao,Shandong
gansu,gansu,ning county,gansu指甘肃，无需修改。ning county指甘肃的宁县，宁县是县级市，所属地级行政区是庆阳市，全称庆阳市，简称庆阳。宁县全称宁县，简称宁，填充到区。,甘肃,庆阳市,庆阳,宁县,宁,,gansu,qingyangshi,qingyang,ningxian,ning,甘肃省,甘肃,庆阳市,庆阳,qingyangshi,Qingyang,Gansu
guangdong,guangdong,liannan yao autonomous county,guangdong指广东，无需修改。liannan yao autonomous county指广东的连南瑶族自治县，所属地级行政区是清远市，全称清远市，简称清远。连南瑶族自治县全称连南瑶族自治县，简称连南,广东,清远市,清远,连南瑶族自治县,连南,,guangdong,qingyuanshi,qingyuan,liannan yaozu zizhixian,liannan,广东省,广东,清远市,清远,qingyuanshi,Qingyuan,Guangdong
heilongjiang,heilongjiang,meilisi daurzu district,heilongjiang指黑龙江，无需修改。meilisi daurzu district指黑龙江的梅里斯达斡尔族区，所属地级行政是齐齐哈尔市，全称齐齐哈尔市，简称齐市。梅里斯达斡尔族区全称梅里斯达斡尔族区，简称梅里斯,黑龙江,齐齐哈尔市,齐市,梅里斯达斡尔族区,梅里斯,,heilongjiang,qiqihaershi,qishi,meilisidawuerzuqu,meilis,黑龙江省,黑龙江,齐齐哈尔市,齐齐哈尔,qiqihaershi,Qiqihar,Heilongjiang
fujian,fujian,nan an,fujian指福建，符合格式无需修改。nan an在福建指泉州市的南安市，所属地级行政区是泉州市，全称泉州市，简称泉州。南安市全称南安市，简称南安。,福建,泉州市,泉州,南安市,南安,福建拼音fujian，泉州市拼音quanzhoushi，泉州拼音quanzhou，南安市拼音nanshi，南安拼音nanan,fujian,quanzhoushi,quanzhou,nanshi,nanan,福建省,福建,泉州市,泉州,quanzhoushi,Quanzhou,Fujian
null,fujian,huian county,fujian指福建，无需修改。huian county指福建的惠安县，惠安县所属地级行政区是泉州市，全称泉州市，简称泉州。惠安县全称惠安县，简称惠安，填充到区。,fujian,泉州市,泉州,惠安县,惠安,fujian非中文返回null，泉州市拼音quanzhoushi，泉州拼音quanzhou，惠安县拼音huianxian，惠安拼音huian,null,quanzhoushi,quanzhou,huianxian,huian,福建省,福建,泉州市,泉州,quanzhoushi,Quanzhou,Fujian
fujian,fujian,quanzhou,fujian指福建，无需修改。quanzhou指福建的泉州市，泉州市是地级行政区，全称泉州市，简称泉州。输入没有提供地区名，填充为null。,福建,泉州市,泉州,null,null,,fujian,quanzhoushi,quanzhou,null,null,福建省,福建,泉州市,泉州,quanzhoushi,Quanzhou,Fujian
tibet,tibet,samzhubzê district,tibet指西藏自治区，无需修改。samzhubzê district指西藏日喀则的桑珠孜区，所属地级行政是日喀则市，全称日喀则市，简称日喀则。桑珠孜区全称桑珠孜区，简称桑珠孜,西藏自治区,日喀则市,日喀则,桑珠孜区,桑珠孜,西藏自治区拼音xizangzizhiqu，日喀则市拼音rikazeshi，日喀则拼音rikaze，桑珠孜区拼音sangzhuziqu，桑珠孜拼音sangzhuzhi,xizangzizhiqu,rikazeshi,rikaze,sangzhuziqu,sangzhuzhi,西藏自治区,西藏,日喀则市,日喀则,rikazeshi,Rikaze,Tibet
tibet,tibet,xigazê,tibet指西藏自治区，无需修改。xigazê指西藏自治区的日喀则市，日喀则市是地级市，全称日喀则市，简称日喀则。日喀则市全称日喀则市，简称日喀则,西藏自治区,日喀则市,日喀则,日喀则市,日喀则,,xizangzizhiqu,rikazeshi,rikaze,rikazeshi,rikaze,西藏自治区,西藏,日喀则市,日喀则,rikazeshi,Rikaze,Tibet
tibet,tibet,xaitongmoin county,tibet指西藏自治区，全称西藏自治区，简称西藏。xaitongmoin county指西藏自治区日喀则市的谢通门县，所属地级行政是日喀则市，全称日喀则市，简称日喀则。谢通门县全称谢通门县，简称谢通门,西藏自治区,日喀则市,日喀则,谢通门县,谢通门,,xizangzizhiqu,rikazeshi,rikaze,xietongmenxian,xietongmen,西藏自治区,西藏,日喀则市,日喀则,rikazeshi,Rikaze,Tibet
tibet,tibet,gyirong county,tibet指西藏自治区，无需修改。gyirong county指西藏自治区的吉隆县，吉隆县所属地级行政区是日喀则市，全称日喀则市，简称日喀则。吉隆县全称吉隆县，简称吉隆,西藏自治区,日喀则市,日喀则,吉隆县,吉隆,,xizangzizhiqu,rikazeshi,rikaze,jilongxian,jilong,西藏自治区,西藏,日喀则市,日喀则,rikazeshi,Rikaze,Tibet
tibet,tibet,lhatse county,tibet指西藏自治区，全称西藏自治区，简称西藏。lhatse county指西藏的拉孜县，拉孜县是县级行政单位，所属地级行政区是日喀则市，全称日喀则市，简称日喀则。拉孜县全称拉孜县，简称拉孜,西藏自治区,日喀则市,日喀则,拉孜县,拉孜,,xizang zizhiqu,rikazeshi,rikaze,lazixian,lazi,西藏自治区,西藏,日喀则市,日喀则,rikazeshi,Rikaze,Tibet
fujian,fujian,yong an,fujian指福建，无需修改。yong an指福建的永安市，永安市是县级市，所属地级行政区是三明市，全称三明市，简称三明。永安市全称永安市，简称永安，填充到区。,福建,三明市,三明,永安市,永安,福建拼音fujian，三明市拼音sanmingshi，三明拼音sanming，永安市拼音yonganshi，永安拼音yongan,fujian,sanmingshi,sanming,yonganshi,yongan,福建省,福建,三明市,三明,sanmingshi,Sanming,Fujian
hainan,hainan,lingshui li autonomous county,hainan指海南，无需修改。lingshui li autonomous county指海南的陵水黎族自治县，所属地级行政是陵水黎族自治县隶属的地级行政区为三亚市，全称三亚市，简称三亚。陵水黎族自治县全称陵水黎族自治县，简称陵水,海南,三亚市,三亚,陵水黎族自治县,陵水,,hainan,sanyashi,sanya,lingshui lizu zizhi xian,lingshui,海南省,海南,三亚市,三亚,sanyashi,Sanya,Hainan
hainan,hainan,qiongzhong lizu miaozu aut county,hainan指海南，无需修改。qiongzhong lizu miaozu aut county指海南的琼中黎族苗族自治县，所属地级行政是琼中黎族苗族自治县隶属的地级行政区为三亚市，全称三亚市，简称三亚。琼中黎族苗族自治县全称琼中黎族苗族自治县，简称琼中,海南,三亚市,三亚,琼中黎族苗族自治县,琼中,,hainan,sanyashi,sanya,qiongzhong lizu miaozu zizhi xian,qiongzhong,海南省,海南,三亚市,三亚,sanyashi,Sanya,Hainan
hainansheng,hainan,baoting li and miao autonomous county,hainan指海南省，无需修改。baoting li and miao autonomous county指海南三亚市的保亭黎族苗族自治县，所属地级行政是三亚市，全称三亚市，简称三亚。保亭黎族苗族自治县全称保亭黎族苗族自治县，简称保亭,海南省,三亚市,三亚,保亭黎族苗族自治县,保亭,,hainansheng,sanyashi,sanya,baotinglizu miaozuzu zi zhixian,baoting,海南省,海南,三亚市,三亚,sanyashi,Sanya,Hainan
shanghai,shanghai,shanghai,shanghai指上海市，无需修改。shanghai指上海市，上海市是直辖市，全称上海市，简称上海。输入没有提供地区名，填充为null。,上海,上海市,上海,null,null,,shanghai,shanghaishi,shanghai,null,null,上海市,上海,上海市,上海,shanghaishi,Shanghai,Shanghai
shanghai,shanghai,songjiang district,shanghai指上海，无需修改。songjiang district指上海市的松江区，松江区是地级行政区下的区，全称松江区，简称松江,上海,上海市,上海,松江区,松江,,shang hai,shang hai shi,shang hai,song jiang qu,song jiang,上海市,上海,上海市,上海,shanghaishi,Shanghai,Shanghai
shanghai,shanghai,tangzhen town,shanghai指上海，无需修改。tangzhen town指上海浦东新区的唐镇，所属地级行政区是上海市，全称上海市，简称上海。唐镇所在的浦东新区，全称浦东新区，简称浦东,上海,上海市,上海,浦东新区,浦东,,shanghai,shanghaishi,shanghai,pudongxinqu,pudong,上海市,上海,上海市,上海,shanghaishi,Shanghai,Shanghai
shanghai,shanghai,xuhui district,shanghai指上海，无需修改。xuhui district指上海的徐汇区，徐汇区是地级行政区以下区域，所属地级行政区是上海市，全称上海市，简称上海。徐汇区全称徐汇区，简称徐汇,上海,上海市,上海,徐汇区,徐汇,,shanghai,shanghaishi,shanghai,xuhuiqu,xuhui,上海市,上海,上海市,上海,shanghaishi,Shanghai,Shanghai
shanxi,shaanxi,zhen an county,shaanxi指陕西，无需修改。zhen an county指陕西的镇安县，镇安县所属地级行政区是商洛市，全称商洛市，简称商洛。镇安县全称镇安县，简称镇安,陕西,商洛市,商洛,镇安县,镇安,,shanxi,shangluo shi,shangluo,zhen'an xian,zhen'an,陕西省,陕西,商洛市,商洛,shangluoshi,Shangluo,Shaanxi
henan,henan,sui county,henan指河南，无需修改。sui county指河南的睢县，睢县是县级市，所属地级行政区是商丘市，全称商丘市，简称商丘。睢县全称睢县，简称睢县,河南,商丘市,商丘,睢县,睢县,,henan,shangqiushi,shangqiu,suixian,suixian,河南省,河南,商丘市,商丘,shangqiushi,Shangqiu,Henan
jiangxi,jiangxi,guangxin district,jiangxi指江西，无需修改。guangxin district指江西上饶市的广信区，上饶市是地级行政区，全称上饶市，简称上饶。广信区全称广信区，简称广信,江西,上饶市,上饶,广信区,广信,江西拼音jiangxi，上饶市拼音shangraoshi，上饶拼音shangrao，广信区拼音guangxinqu，广信拼音guangxin,jiangxi,shangraoshi,shangrao,guangxinqu,guangxin,江西省,江西,上饶市,上饶,shangraoshi,Shangrao,Jiangxi
jiangxi,jiangxi,liandu district,jiangxi指江西，无需修改。liandu district指江西上饶的广丰区，所属地级行政区是上饶市，全称上饶市，简称上饶。广丰区全称广丰区，简称广丰,江西,上饶市,上饶,广丰区,广丰,,jiangxi,shangraoshi,shangrao,guangfengqu,guangfeng,江西省,江西,上饶市,上饶,shangraoshi,Shangrao,Jiangxi
tibet,tibet,nêdong district,tibet指西藏自治区，符合格式无需修改。nêdong district指西藏自治区的乃东区，乃东区是县级行政单位，所属地级行政区是山南市，全称山南市，简称山南。乃东区全称乃东区，简称乃东，填充到区。,西藏自治区,山南市,山南,乃东区,乃东,,xizangzizhiqu,shannanshi,shannan,naidongqu,naidong,西藏自治区,西藏,山南地区,山南,shannandiqu,Shannan,Tibet
tibet,tibet,nedong district,tibet指西藏，无需修改。nedong district指西藏山南市的乃东区，所属地级行政区是山南市，全称山南市，简称山南。乃东区全称乃东区，简称乃东,西藏,山南市,山南,乃东区,乃东,,xizang,shannanshi,shannan,naidongqu,naidong,西藏自治区,西藏,山南地区,山南,shannandiqu,Shannan,Tibet
guangdong,guangdong,longxian town,guangdong指广东，全称广东省，简称广东。longxian town指广东韶关市的龙仙镇，韶关市全称韶关市，简称韶关。龙仙镇所在的县是翁源县，翁源县全称翁源县，简称翁源，填充到区。,广东,韶关市,韶关,翁源县,翁源,,guangdong,shaoguanshi,shaoguan,wengyuanxian,wengyuan,广东省,广东,韶关市,韶关,shaoguanshi,Shaoguan,Guangdong
hunan,hunan,chengbu miaozu aut county,hunan指湖南，无需修改。chengbu miaozu aut county指湖南的城步苗族自治县，所属地级行政是邵阳市，全称邵阳市，简称邵阳。城步苗族自治县全称城步苗族自治县，简称城步,湖南,邵阳市,邵阳,城步苗族自治县,城步,,hunan,shaoyangshi,shaoyang,chengbumiaozuzizhixian,chengbu,湖南省,湖南,邵阳市,邵阳,shaoyangshi,Shaoyang,Hunan
liaoning,liaoning,shenhe district,liaoning指辽宁，符合格式无需修改。shenhe district在辽宁指沈阳市的沈河区，所属地级行政区是沈阳市，全称沈阳市，简称沈阳。沈河区全称沈河区，简称沈河。,辽宁,沈阳市,沈阳,沈河区,沈河,辽宁拼音liaoning，沈阳市拼音shenyangshi，沈阳拼音shenyang，沈河区拼音shenhequ，沈河拼音shenhe,liaoning,shenyangshi,shenyang,shenhequ,shenhe,辽宁省,辽宁,沈阳市,沈阳,shenyangshi,Shenyang,Liaoning
liaoning,liaoning,shenbei new area,liaoning指辽宁，无需修改。shenbei new area指辽宁沈阳市的沈北新区，沈阳市是地级行政区，全称沈阳市，简称沈阳。沈北新区全称沈北新区，简称沈北,辽宁,沈阳市,沈阳,沈北新区,沈北,辽宁拼音liaoning，沈阳市拼音shenyangshi，沈阳拼音shenyang，沈北新区拼音shenbeixinqu，沈北拼音shenbei,liaoning,shenyangshi,shenyang,shenbeixinqu,shenbei,辽宁省,辽宁,沈阳市,沈阳,shenyangshi,Shenyang,Liaoning
guangdongsheng,guangdong,futian district,guangdong指广东省，全称广东省，简称广东。futian district指广东省深圳市的福田区，所属地级行政区是深圳市，全称深圳市，简称深圳。福田区全称福田区，简称福田,广东省,深圳市,深圳,福田区,福田,,guangdong sheng,shenzhenshi,shenzhen,futianqu,futian,广东省,广东,深圳市,深圳,shenzhenshi,Shenzhen,Guangdong
guangdong,guangdong,fuyong town,guangdong指广东省，全称广东省，简称广东。fuyong town指广东深圳市的福永镇，所属地级行政是深圳市，全称深圳市，简称深圳。福永镇全称福永镇，处理后填充到区为福永，简称福永,广东,深圳市,深圳,福永镇,福永,,guangdong,shenzhenshi,shenzhen,fuyongzhen,fuyong,广东省,广东,深圳市,深圳,shenzhenshi,Shenzhen,Guangdong
hebei,hebei,zhao county,hebei指河北，无需修改。zhao county指河北的赵县，赵县是县级行政区，所属地级行政区是石家庄市，全称石家庄市，简称石家庄。赵县全称赵县，简称赵，填充到区。,河北,石家庄市,石家庄,赵县,赵,,hebei,shijiazhuangshi,shijiazhuang,zhaoxian,zhao,河北省,河北,石家庄市,石家庄,shijiazhuangshi,Shijiazhuang,Hebei
hebei,hebei,yuhua district,hebei指河北，无需修改。yuhua district指河北石家庄市的裕华区，石家庄市是地级行政区，全称石家庄市，简称石家庄。裕华区全称裕华区，简称裕华,河北,石家庄市,石家庄,裕华区,裕华,,hebei,shijiazhuangshi,shijiazhuang,yuhuqu,yuhu,河北省,河北,石家庄市,石家庄,shijiazhuangshi,Shijiazhuang,Hebei
hebei,hebei,chang an district,hebei指河北，符合格式无需修改。chang an district指河北省石家庄市的长安区，所属地级行政区是石家庄市，全称石家庄市，简称石家庄。长安区全称长安区，简称长安,河北,石家庄市,石家庄,长安区,长安,,hebei,shijiazhuangshi,shijiazhuang,changanqu,changan,河北省,河北,石家庄市,石家庄,shijiazhuangshi,Shijiazhuang,Hebei
shanxi,shanxi,shuoxian,shanxi指山西，无需修改。shuoxian指山西的朔州市朔城区和应县等地曾用名朔县，所属地级行政区是朔州市，全称朔州市，简称朔州。朔城区全称朔城区，简称朔城，填充到区。（注：因不确定具体是朔州市哪个曾叫朔县的区域，此处以朔城区为例，可根据实际情况调整）,山西,朔州市,朔州,朔城区,朔城,山西拼音shanxi，朔州市拼音shuozhoushi，朔州拼音shuozhou，朔城区拼音shuochengqu，朔城拼音shuocheng,shanxi,shuozhoushi,shuozhou,shuochengqu,shuocheng,山西省,山西,朔州市,朔州,shuozhoushi,Shuozhou,Shanxi
jilin,jilin,yitong manchu autonomous county,jilin指吉林，无需修改。yitong manchu autonomous county指吉林四平市的伊通满族自治县，所属地级行政区是四平市，全称四平市，简称四平。伊通满族自治县全称伊通满族自治县，简称伊通，填充到区。,吉林,四平市,四平,伊通满族自治县,伊通,,jilin,sipingshi,siping,yitongmanzuzizhixian,yitong,吉林省,吉林,四平市,四平,sipingshi,Siping,Jilin
jilin,jilin,qian gorlos mongolzu aut county,jilin指吉林，无需修改。qian gorlos mongolzu aut county指吉林松原市的前郭尔罗斯蒙古族自治县，松原市是地级行政区，全称松原市，简称松原。前郭尔罗斯蒙古族自治县全称前郭尔罗斯蒙古族自治县，简称前郭,吉林,松原市,松原,前郭尔罗斯蒙古族自治县,前郭,吉林拼音jilin，松原市拼音songyuanshi，松原拼音songyuan，前郭尔罗斯蒙古族自治县拼音qianguoerluosimengguzuzizhixian，前郭拼音qianguo,jilin,songyuanshi,songyuan,qianguoerluosimengguzuzizhixian,qianguo,吉林省,吉林,松原市,松原,songyuanshi,Songyuan,Jilin
heilongjiangsheng,heilongjiang,suiling county,heilongjiang指黑龙江省，全称黑龙江省，简称黑龙江。suiling county指黑龙江的绥棱县，所属地级行政区是绥化市，全称绥化市，简称绥化。绥棱县全称绥棱县，简称绥棱,黑龙江省,绥化市,绥化,绥棱县,绥棱,,heilongjiang sheng,suihuashi,suihua,suilingxian,suiling,黑龙江省,黑龙江,绥化市,绥化,suihuashi,Suihua,Heilongjiang
heilongjiang,heilongjiang,mingshui,heilongjiang指黑龙江，无需修改。mingshui指黑龙江的明水县，明水县是县级行政单位，所属地级行政区是绥化市，全称绥化市，简称绥化。明水县全称明水县，简称明水,黑龙江,绥化市,绥化,明水县,明水,,heilongjiang,suihuashi,suihua,mingshuixian,mingshui,黑龙江省,黑龙江,绥化市,绥化,suihuashi,Suihua,Heilongjiang
anhui,anhui,si county,anhui指安徽，无需修改。si county指安徽的泗县，所属地级行政区是宿州市，全称宿州市，简称宿州。泗县全称泗县，简称泗,安徽,宿州市,宿州,泗县,泗,,anhui,suzhoushi,suzhou,sixian,si,安徽省,安徽,宿州市,宿州,suzhoushi,Suzhou,Anhui
jiangsu,jiangsu,wuzhong district,jiangsu指江苏，无需修改。wuzhong district指江苏苏州的吴中区，所属地级行政是苏州市，全称苏州市，简称苏州。吴中区全称吴中区，简称吴中,江苏,苏州市,苏州,吴中区,吴中,,jiangsu,suzhoushi,suzhou,wuzhongqu,wuzhong,安徽省,安徽,宿州市,宿州,suzhoushi,Suzhou,Anhui
anhui,anhui,si county,anhui指安徽，无需修改。si county指安徽的泗县，所属地级行政区是宿州市，全称宿州市，简称宿州。泗县全称泗县，简称泗,安徽,宿州市,宿州,泗县,泗,,anhui,suzhoushi,suzhou,sixian,si,江苏省,江苏,苏州市,苏州,suzhoushi,Suzhou,Jiangsu
